State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Soil_type:Red,Soil_type:Black,Soil_type:Laterite,Soil_type:Saline,Soil_type:Alluvial
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Cotton(lint),2610,5872,2.249808429,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Groundnut,109650,137827,1.256972184,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Horse-gram,4392,1176,0.2677595628,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Jowar,1466,922,0.6289222374,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Korra,65,38,0.5846153846,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Maize,127,212,1.669291339,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Moong(Green Gram),4278,1356,0.316970547,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Other Kharif pulses,3371,708,0.2100266983,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Ragi,4495,6907,1.536596218,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Rice,70722,198453,2.806099941,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Sesamum,1390,234,0.1683453237,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Small millets,6420,4351,0.6777258567,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Sunflower,132,171,1.295454545,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Urad,10379,3953,0.3808652086,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Varagu,26,18,0.6923076923,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Ash Gourd,101,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Banana,664,23489,35.375,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Beans & Mutter(Vegetable),46,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Bhindi,390,2288,5.866666667,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Bitter Gourd,84,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Bottle Gourd,27,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Brinjal,543,3381,6.226519337,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Cabbage,12,763,63.58333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Coconut,776,5700,7.345360825,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Coriander,3,1,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Cucumber,1,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Drum Stick,42,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Dry chillies,688,451,0.6555232558,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Lab-Lab,171,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Mango,731,3037,4.154582763,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Onion,65,585,9,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Other Citrus Fruit,4,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Other Fresh Fruits,7,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Other Vegetables,531,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Pineapple,1,31,31,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Pome Fruit,49,344,7.020408163,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Pump Kin,27,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Redish,182,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Ribed Guard,33,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Snak Guard,18,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Sugarcane,7404,646643,87.33698001,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Sweet potato,2,45,22.5,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Tapioca,1617,54479,33.69140383,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Tomato,413,3570,8.644067797,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Turmeric,288,1197,4.15625,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Water Melon,33,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Yam,65,0,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Arhar/Tur,2578,955,0.3704422033,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Bajra,6051,1965,0.3247397124,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Castor seed,4,2,0.5,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Cotton(lint),2576,5271,2.046195652,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Groundnut,108633,126710,1.166404315,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Horse-gram,3855,387,0.1003891051,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Jowar,1677,1131,0.6744186047,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Maize,286,478,1.671328671,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Moong(Green Gram),1399,558,0.3988563259,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Niger seed,908,,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Other Kharif pulses,2131,447,0.2097606757,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Ragi,2882,4528,1.571131159,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Rice,116820,330487,2.829027564,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Sesamum,844,251,0.2973933649,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Small millets,4766,4925,1.033361309,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Sunflower,721,767,1.063800277,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Urad,4172,1795,0.4302492809,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Rabi,Gram,73,22,0.301369863,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Banana,2600,110440,42.47692308,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Cashewnut,12,4,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Coconut,1049,15800,15.06196378,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Coriander,7,3,0.4285714286,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Dry chillies,703,871,1.238975818,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Onion,71,687,9.676056338,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Sugarcane,17231,1596624,92.6599733,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Sweet potato,56,847,15.125,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Tapioca,2345,96773,41.26780384,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Turmeric,466,2554,5.480686695,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Arhar/Tur,1625,740,0.4553846154,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Bajra,4913,3023,0.6153063301,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Castor seed,82,32,0.3902439024,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Cotton(lint),1712,4462,2.606308411,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Groundnut,94763,131039,1.382807636,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Horse-gram,2140,510,0.238317757,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Jowar,1243,882,0.7095736122,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Maize,237,,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Moong(Green Gram),912,303,0.3322368421,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Other Kharif pulses,1332,567,0.4256756757,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Ragi,2040,1999,0.9799019608,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Rice,142744,393528,2.756879449,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Sesamum,1040,503,0.4836538462,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Small millets,5109,3779,0.7396750832,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Soyabean,1,,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Sunflower,182,372,2.043956044,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Urad,2338,837,0.3579982891,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Rabi,Gram,11,3,0.2727272727,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Rabi,Rapeseed &Mustard,3,1,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Banana,2814,138180,49.10447761,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Cardamom,1,,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Cashewnut,2,1,0.5,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Coconut,897,115,0.1282051282,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Coriander,17,5,0.2941176471,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Dry chillies,322,344,1.068322981,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Garlic,1,6,6,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Onion,27,216,8,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Potato,1,15,15,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Sugarcane,27263,2584669,94.80501045,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Sweet potato,13,271,20.84615385,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Tapioca,3415,137852,40.36661786,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Tobacco,53,68,1.283018868,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Turmeric,422,3268,7.744075829,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Kharif,Rice,111459,366051,3.284176244,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Kharif,Small millets,4901,4669,0.9526627219,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Arhar/Tur,1330,965,0.7255639098,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Bajra,3715,2755,0.7415881561,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Banana,3132,304298,97.15772669,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Cashewnut,1,1,1,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Castor seed,73,29,0.397260274,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Coconut,890,153,0.1719101124,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Coriander,21,7,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Cotton(lint),1689,4784,2.832445234,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Dry chillies,367,387,1.054495913,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Gram,5,2,0.4,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Groundnut,85314,155702,1.8250463,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Horse-gram,2236,1700,0.7602862254,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Jowar,1043,1052,1.008628955,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Maize,193,548,2.839378238,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Moong(Green Gram),774,382,0.4935400517,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Onion,39,340,8.717948718,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Ragi,1675,3008,1.795820896,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Rapeseed &Mustard,2,,0,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Sesamum,2041,1150,0.5634492896,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Sugarcane,31014,3174500,102.3570001,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Sunflower,193,455,2.357512953,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Sweet potato,21,353,16.80952381,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Tapioca,4267,179866,42.15280056,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Tobacco,53,68,1.283018868,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Turmeric,454,4959,10.92290749,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Urad,2347,1489,0.634426928,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif,Rice,112148,385914,3.441113529,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif,Small millets,4782,4005,0.8375156838,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Arecanut,1,2,2,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Arhar/Tur,1616,1924,1.190594059,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Bajra,4002,4158,1.03898051,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Banana,3106,233272,75.10367032,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Cashewnut,12,7,0.5833333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Castor seed,56,22,0.3928571429,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Coconut,792,131,0.1654040404,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Coriander,35,13,0.3714285714,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Cotton(lint),869,2451,2.820483314,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Dry chillies,348,176,0.5057471264,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Gram,7,2,0.2857142857,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Groundnut,95738,204788,2.139046147,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Horse-gram,2118,828,0.3909348442,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Jowar,1039,929,0.8941289702,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Maize,319,850,2.664576803,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Moong(Green Gram),674,529,0.7848664688,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Onion,40,385,9.625,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Ragi,2373,3924,1.653603034,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Rapeseed &Mustard,8,2,0.25,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Sesamum,1586,926,0.5838587642,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Small millets,4782,4005,0.8375156838,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Sugarcane,28227,3278651,116.1530095,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Sunflower,2086,4852,2.325982742,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Sweet potato,53,720,13.58490566,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Tapioca,3650,154041,42.2030137,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Tobacco,61,78,1.278688525,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Turmeric,347,1856,5.34870317,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Urad,2804,2150,0.7667617689,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif,Rice,101886,317944,3.120585753,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif,Small millets,4525,3626,0.8013259669,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Arecanut,3,6,2,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Arhar/Tur,1144,1030,0.9003496503,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Bajra,5617,6666,1.186754495,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Banana,3147,232515,73.88465205,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Cashewnut,7,4,0.5714285714,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Castor seed,35,14,0.4,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Coconut,935,117000,125.1336898,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Coriander,42,14,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Cotton(lint),954,2425,2.541928721,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Dry chillies,342,312,0.9122807018,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Groundnut,97552,146618,1.502972773,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Horse-gram,1890,867,0.4587301587,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Jowar,583,457,0.7838765009,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Maize,4139,23971,5.79149553,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Moong(Green Gram),717,162,0.2259414226,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Onion,60,567,9.45,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Ragi,3437,8481,2.467558918,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Sesamum,1273,901,0.7077769049,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Small millets,4525,3626,0.8013259669,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Sugarcane,24198,2393521,98.91400116,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Sunflower,1790,2388,1.334078212,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Sweet potato,11,146,13.27272727,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Tapioca,2264,78044,34.47173145,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Tobacco,75,107,1.426666667,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Turmeric,302,1742,5.768211921,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Urad,2722,1081,0.39713446,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif,Rice,105177,324984,3.089877064,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif,Small millets,4606,3912,0.8493269648,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Arecanut,4,8,2,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Arhar/Tur,985,392,0.3979695431,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Bajra,2604,1799,0.6908602151,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Banana,3044,130880,42.99605782,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Cashewnut,10,5,0.5,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Castor seed,7,3,0.4285714286,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Coconut,725,8800,12.13793103,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Coriander,52,21,0.4038461538,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Cotton(lint),785,2320,2.955414013,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Dry chillies,379,202,0.5329815303,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Gram,6,1,0.1666666667,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Groundnut,68856,125139,1.817401534,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Horse-gram,2278,1077,0.4727831431,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Jowar,578,549,0.9498269896,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Maize,511,2719,5.320939335,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Moong(Green Gram),702,242,0.3447293447,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Onion,56,546,9.75,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Potato,1,18,18,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Ragi,1638,2699,1.647741148,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Sesamum,1661,959,0.5773630343,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Sugarcane,24467,2292158,93.68365554,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Sunflower,713,1504,2.109396914,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Sweet potato,11,161,14.63636364,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Tapioca,1989,93336,46.92609351,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Tobacco,108,143,1.324074074,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Turmeric,367,1860,5.068119891,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Urad,4762,1743,0.3660226795,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Arhar/Tur,1335,268,0.2007490637,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Castor seed,6,14,2.333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Cotton(lint),1191,2544,2.136020151,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Groundnut,62296,115184,1.848979068,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Horse-gram,2233,1270,0.5687416032,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Maize,225,842,3.742222222,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Moong(Green Gram),545,283,0.519266055,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Ragi,1229,3409,2.773799837,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Rice,125490,357692,2.850362579,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Sunflower,321,614,1.912772586,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Urad,4758,3184,0.6691887348,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Rabi,Gram,3,1,0.3333333333,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2010,Whole Year,Sugarcane,31435,2949680,93.83426117,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Bajra,2178,3345,1.535812672,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Cotton(lint),370,1056,2.854054054,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Groundnut,32921,64381,1.955621032,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Jowar,514,563,1.095330739,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Maize,562,3193,5.681494662,1,0,0,1,0
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Ragi,782,2062,2.636828645,1,0,0,1,0
